query_id,subject_id,perc_identity,num_ident_matches,alig_length,mismatches,gap_openings,n_gaps,pos_match,ppos,q_start,q_end,q_len,qcov,qcovhsp,s_start,s_end,s_len,evalue,bit_score,score_raw
Microhylidae_L142,Myobatrachidae_L99,72.125,784,1087,252,27,51,784,72.13,16,1068,1092,96,96,106,1175,1260,8.91e-155,541,599
Microhylidae_L143,Myobatrachidae_L100,72.816,892,1225,251,41,82,892,72.82,78,1253,1428,82,82,1200,9,1236,1.85e-177,617,683
Microhylidae_L144,Myobatrachidae_L101,78.539,1376,1752,301,25,75,1376,78.54,1,1737,1869,93,93,7,1698,1743,0,1432,1587
Microhylidae_L145,Myobatrachidae_L102,83.659,1413,1689,178,37,98,1413,83.66,200,1851,1854,89,89,1667,40,1803,0,1735,1923
Microhylidae_L146,Myobatrachidae_L103,78.963,1370,1735,326,5,39,1370,78.96,222,1956,2130,81,81,114,1809,1812,0,1498,1660
Microhylidae_L149,Myobatrachidae_L105,78.543,787,1002,182,4,33,787,78.54,28,1029,1179,85,85,4,972,1071,0,859,952
Microhylidae_L151,Myobatrachidae_L106,81.965,659,804,133,4,12,659,81.97,1,797,876,91,91,52,850,939,0,790,875
Microhylidae_L152,Myobatrachidae_L107,76.894,1005,1307,223,41,79,1005,76.89,101,1351,1386,90,90,7,1290,1290,0,893,989
Microhylidae_L153,Myobatrachidae_L108,82.468,1176,1426,247,3,3,1176,82.47,160,1583,1611,88,88,36,1460,1503,0,1435,1591
Microhylidae_L154,Myobatrachidae_L109,81.728,662,810,147,1,1,662,81.73,1,809,912,89,89,43,852,852,0,796,882
Microhylidae_L155,Myobatrachidae_L110,79.422,1181,1487,238,31,68,1181,79.42,139,1579,1764,82,82,1572,108,1629,0,1226,1359
Microhylidae_L156,Myobatrachidae_L111,76.225,1369,1796,349,42,78,1369,76.22,57,1790,1792,97,97,1807,28,1809,0,1225,1358
Microhylidae_L157,Myobatrachidae_L112,84.228,753,894,137,2,4,753,84.23,199,1090,1206,74,74,154,1045,1053,0,970,1075
Microhylidae_L158,Myobatrachidae_L113,81.387,1115,1370,237,6,18,1115,81.39,100,1454,1509,90,90,70,1436,1455,0,1322,1465
Microhylidae_L159,Myobatrachidae_L114,78.83,1240,1573,291,5,42,1240,78.83,241,1813,1821,86,86,184,1714,1791,0,1355,1502
Microhylidae_L160,Myobatrachidae_L115,81.793,1186,1450,261,1,3,1186,81.79,183,1629,1635,89,89,48,1497,1527,0,1424,1578
Microhylidae_L164,Myobatrachidae_L116,81.488,986,1210,196,11,28,986,81.49,187,1394,1620,75,75,25,1208,1208,0,1152,1277
Microhylidae_L165,Myobatrachidae_L117,85.981,1380,1605,152,35,73,1380,85.98,1,1565,1914,82,82,1684,113,1692,0,1779,1972
Microhylidae_L167,Myobatrachidae_L118,80.748,1036,1283,186,28,61,1036,80.75,178,1425,1626,77,77,1257,1,1338,0,1139,1262
Microhylidae_L17,Myobatrachidae_L10,74.212,1413,1904,337,58,154,1413,74.21,7,1827,1977,92,92,1833,1,1854,0,1148,1272
Microhylidae_L170,Myobatrachidae_L120,81.036,970,1197,211,9,16,970,81.04,1,1193,1194,99,99,12,1196,1260,0,1119,1240
Microhylidae_L172,Myobatrachidae_L121,78.329,647,826,131,21,48,647,78.33,313,1114,1341,60,60,996,195,1062,0,637,706
Microhylidae_L173,Myobatrachidae_L122,78.324,1290,1647,293,31,64,1290,78.32,4,1615,1794,90,90,1750,133,1758,0,1291,1431
Microhylidae_L174,Myobatrachidae_L123,77.133,705,914,146,28,63,705,77.13,266,1149,1149,77,77,891,11,1056,0,659,730
Microhylidae_L175,Myobatrachidae_L124,70.904,831,1172,222,48,119,831,70.9,129,1248,1869,85,60,1726,622,1974,5.73e-141,496,549
Microhylidae_L176,Myobatrachidae_L125,72.945,1189,1630,340,42,101,1189,72.94,9,1581,1782,88,88,1617,32,1617,0,856,948
Microhylidae_L179,Myobatrachidae_L126,74.361,1047,1408,260,49,101,1047,74.36,280,1616,1635,82,82,37,1414,1536,0,812,900
Microhylidae_L18,Myobatrachidae_L11,82.987,1356,1634,237,15,41,1356,82.99,94,1707,1710,94,94,124,1736,1782,0,1661,1841
Microhylidae_L180,Myobatrachidae_L128,83.686,790,944,152,2,2,790,83.69,159,1101,1299,73,73,33,975,1005,0,1004,1113
Microhylidae_L181,Myobatrachidae_L127,86.254,822,953,131,0,0,822,86.25,134,1086,1254,76,76,11,963,1050,0,1122,1243
Microhylidae_L182,Myobatrachidae_L130,73.171,1200,1640,375,18,65,1200,73.17,47,1682,1683,97,97,131,1709,1872,0,1035,1147
Microhylidae_L183,Myobatrachidae_L131,81.28,1333,1640,207,49,100,1333,81.28,5,1570,1570,99,99,1629,16,1788,0,1497,1659
Microhylidae_L186,Myobatrachidae_L135,78.093,1237,1584,275,13,72,1237,78.09,19,1602,1767,90,90,1,1512,1602,0,1307,1449
Microhylidae_L187,Myobatrachidae_L137,73.315,1055,1439,282,46,102,1055,73.31,83,1437,1581,86,86,41,1461,1572,0,776,860
Microhylidae_L188,Myobatrachidae_L138,79.638,1498,1881,273,45,110,1498,79.64,6,1818,1821,99,99,1867,29,1881,0,1582,1754
Microhylidae_L19,Myobatrachidae_L12,81.569,832,1020,182,3,6,832,81.57,232,1249,1512,67,67,232,1247,1443,0,985,1092
Microhylidae_L191,Myobatrachidae_L139,75.644,705,932,168,25,59,705,75.64,48,930,972,91,91,21,942,981,4.37e-177,615,681
Microhylidae_L193,Myobatrachidae_L140,75.477,1425,1888,363,40,100,1425,75.48,58,1882,2086,87,87,1962,112,1974,0,1278,1416
Microhylidae_L196,Myobatrachidae_L141,77.856,886,1138,194,8,58,886,77.86,213,1347,1594,71,71,300,1382,1527,0,937,1038
Microhylidae_L2,Myobatrachidae_L1,84.289,1352,1604,248,2,4,1352,84.29,274,1875,1878,85,85,82,1683,1731,0,1756,1947
Microhylidae_L20,Myobatrachidae_L13,80.153,315,393,75,3,3,315,80.15,199,589,1557,34,25,4,395,540,1.56e-96,348,385
Microhylidae_L200,Myobatrachidae_L142,76.172,1202,1578,239,39,137,1202,76.17,22,1519,1566,96,96,11,1531,1578,0,1092,1210
Microhylidae_L201,Myobatrachidae_L143,81.503,705,865,131,3,29,705,81.5,331,1194,1455,59,59,64,900,918,0,853,945
Microhylidae_L202,Myobatrachidae_L144,82.559,800,969,152,4,17,800,82.56,63,1031,1141,85,85,58,1009,1110,0,984,1090
Microhylidae_L203,Myobatrachidae_L145,78.144,522,668,145,1,1,522,78.14,98,764,771,87,87,41,708,708,1.79e-155,542,600
Microhylidae_L204,Myobatrachidae_L146,71.086,890,1252,308,22,54,890,71.09,115,1327,1440,84,84,160,1396,1413,1.64e-165,577,639
Microhylidae_L205,Myobatrachidae_L147,81.961,1463,1785,244,23,78,1463,81.96,8,1762,1871,94,94,15,1751,1794,0,1746,1936
Microhylidae_L206,Myobatrachidae_L148,87.178,1455,1669,175,6,39,1455,87.18,2,1670,1962,85,85,11,1640,1956,0,2056,2279
Microhylidae_L207,Myobatrachidae_L149,88.93,1446,1626,132,6,48,1446,88.93,301,1926,2184,74,74,100,1677,1788,0,2140,2372
Microhylidae_L209,Myobatrachidae_L150,77.527,583,752,99,21,70,583,77.53,129,828,990,71,71,137,870,948,1.36e-164,572,634
Microhylidae_L210,Myobatrachidae_L151,80.573,1547,1920,295,9,78,1547,80.57,19,1938,1944,99,99,13,1854,1857,0,1838,2038
Microhylidae_L212,Myobatrachidae_L152,81.699,1366,1672,273,10,33,1366,81.7,245,1916,1926,87,87,155,1793,1797,0,1630,1807
Microhylidae_L213,Myobatrachidae_L153,71.716,999,1393,352,13,42,999,71.72,1,1373,1373,100,100,91,1461,1686,0,739,819
Microhylidae_L214,Myobatrachidae_L154,74.191,1055,1422,275,42,92,1055,74.19,192,1547,1713,79,79,1398,3,1536,0,813,901
Microhylidae_L215,Myobatrachidae_L155,79.613,1316,1653,322,1,15,1316,79.61,282,1934,1965,84,84,54,1691,1701,0,1488,1649
Microhylidae_L217,Myobatrachidae_L156,82.798,799,965,153,3,13,799,82.8,249,1213,1431,67,67,48,999,1134,0,994,1101
Microhylidae_L218,Myobatrachidae_L157,81.833,1018,1244,211,4,15,1018,81.83,64,1304,1485,84,84,7,1238,1353,0,1225,1358
Microhylidae_L220,Myobatrachidae_L159,67.936,1142,1681,442,45,97,1142,67.94,114,1730,1821,89,89,21,1668,1668,4.89e-148,518,574
Microhylidae_L221,Myobatrachidae_L160,72.045,451,626,152,4,23,451,72.04,389,1007,1188,65,52,350,959,996,4.14e-96,345,382
Microhylidae_L223,Myobatrachidae_L161,81.141,1166,1437,243,9,28,1166,81.14,288,1716,1761,81,81,109,1525,1551,0,1361,1509
Microhylidae_L225,Myobatrachidae_L162,76.76,1374,1790,304,45,112,1374,76.76,107,1833,1866,93,93,1741,1,1749,0,1277,1415
Microhylidae_L226,Myobatrachidae_L163,80.335,911,1134,169,26,54,911,80.34,167,1261,1461,75,75,1347,229,1419,0,985,1091
Microhylidae_L228,Myobatrachidae_L164,71.756,1128,1572,292,45,152,1128,71.76,84,1589,1641,92,92,1505,20,1560,0,801,887
Microhylidae_L23,Myobatrachidae_L14,78.338,1320,1685,332,6,33,1320,78.34,1,1679,1689,99,99,4,1661,1749,0,1405,1557
Microhylidae_L232,Myobatrachidae_L166,81.224,796,980,119,24,65,796,81.22,136,1079,1306,72,72,1073,123,1113,0,886,982
Microhylidae_L233,Myobatrachidae_L167,69.553,1261,1813,356,52,196,1261,69.55,82,1821,1848,94,94,1733,44,1743,0,789,874
Microhylidae_L234,Myobatrachidae_L168,78.321,625,798,166,3,7,625,78.32,175,972,1134,70,70,86,876,972,0,662,733
Microhylidae_L236,Myobatrachidae_L169,75.726,1226,1619,305,42,88,1226,75.73,164,1717,1827,85,85,18,1613,1614,0,1064,1179
Microhylidae_L237,Myobatrachidae_L170,80.726,1378,1707,251,11,78,1378,80.73,16,1719,1977,86,86,1,1632,1635,0,1623,1799
Microhylidae_L238,Myobatrachidae_L171,74.487,762,1023,227,11,34,762,74.49,211,1215,1239,81,81,155,1161,1266,0,650,720
Microhylidae_L239,Myobatrachidae_L172,81.227,1311,1614,263,6,40,1311,81.23,286,1897,1973,82,82,176,1751,1836,0,1560,1729
Microhylidae_L24,Myobatrachidae_L16,88.142,1115,1265,116,15,34,1115,88.14,19,1260,1260,99,99,45,1298,1566,0,1581,1752
Microhylidae_L240,Myobatrachidae_L173,81.322,1132,1392,182,31,78,1132,81.32,9,1362,2085,97,65,2085,734,2085,0,1290,1430
Microhylidae_L241,Myobatrachidae_L174,73.774,1564,2120,430,26,126,1564,73.77,25,2118,2193,95,95,3,2022,2187,0,1352,1499
Microhylidae_L242,Myobatrachidae_L175,82.434,1314,1594,206,42,74,1314,82.43,4,1545,1824,85,85,1744,173,1806,0,1505,1668
Microhylidae_L243,Myobatrachidae_L176,76.377,915,1198,220,31,63,915,76.38,31,1205,1584,74,74,101,1258,1749,0,822,911
Microhylidae_L245,Myobatrachidae_L177,79.927,1091,1365,186,40,88,1091,79.93,1,1314,1463,90,90,1422,95,1443,0,1150,1274
Microhylidae_L247,Myobatrachidae_L178,77.358,656,848,146,15,46,656,77.36,9,834,1028,80,80,48,871,1050,0,643,712
Microhylidae_L248,Myobatrachidae_L180,83.82,1637,1953,228,15,88,1637,83.82,4,1946,1950,99,99,7,1881,1881,0,2120,2350
Microhylidae_L249,Myobatrachidae_L179,80.259,1366,1702,300,8,36,1366,80.26,15,1683,1869,89,89,3,1701,1875,0,1561,1730
Microhylidae_L25,Myobatrachidae_L15,85.789,1473,1717,187,32,57,1473,85.79,2,1674,1950,86,86,22,1725,2001,0,1888,2093
Microhylidae_L251,Myobatrachidae_L181,78.046,807,1034,164,32,63,807,78.05,1360,2352,2466,83,40,1138,127,2316,0,765,847
Microhylidae_L252,Myobatrachidae_L182,78.302,1577,2014,353,42,84,1577,78.3,227,2180,2184,89,89,106,2095,2109,0,1563,1733
Microhylidae_L254,Myobatrachidae_L183,84.197,650,772,83,21,39,650,84.2,224,967,1125,66,66,43,803,999,0,785,870
Microhylidae_L255,Myobatrachidae_L185,80.131,1343,1676,330,1,3,1343,80.13,22,1697,1890,89,89,1,1673,1779,0,1522,1687
Microhylidae_L256,Myobatrachidae_L186,84.142,1613,1917,304,0,0,1613,84.14,22,1938,1941,99,99,1,1917,1923,0,2091,2318
Microhylidae_L257,Myobatrachidae_L187,79.504,1090,1371,203,38,78,1090,79.5,219,1549,1758,76,76,1347,15,1401,0,1121,1242
Microhylidae_L258,Myobatrachidae_L188,80.262,736,917,129,23,52,736,80.26,133,1005,1260,69,69,1187,279,1236,0,799,885
Microhylidae_L259,Myobatrachidae_L189,80.171,752,938,156,5,30,752,80.17,91,1025,1194,78,78,136,1046,1374,0,868,962
Microhylidae_L265,Myobatrachidae_L192,83.508,557,667,77,16,33,557,83.51,89,732,735,88,88,1,657,660,0,666,738
Microhylidae_L266,Myobatrachidae_L193,78.298,1270,1622,277,30,75,1270,78.3,130,1708,1743,91,91,1593,4,1689,0,1290,1430
Microhylidae_L268,Myobatrachidae_L194,83.401,618,741,101,10,22,618,83.4,29,747,747,96,96,1,741,753,0,767,850
Microhylidae_L269,Myobatrachidae_L195,75.605,1218,1611,248,46,145,1218,75.61,220,1785,1802,87,87,1513,3,1587,0,1091,1209
Microhylidae_L272,Myobatrachidae_L196,75.077,729,971,170,7,72,729,75.08,299,1266,1398,69,69,98,999,1098,0,697,772
Microhylidae_L273,Myobatrachidae_L197,66.778,599,897,189,31,109,599,66.78,266,1131,1515,57,57,1236,418,1521,2.75e-74,273,302
Microhylidae_L274,Myobatrachidae_L198,79.686,812,1019,191,4,16,812,79.69,724,1737,1780,81,57,520,1527,1530,0,911,1009
Microhylidae_L277,Myobatrachidae_L200,75.283,466,619,103,25,50,466,75.28,138,739,984,61,61,84,669,894,8.57e-104,370,410
Microhylidae_L278,Myobatrachidae_L201,73.812,761,1031,208,26,62,761,73.81,535,1529,1782,60,56,328,1332,1407,2.64e-170,593,657
Microhylidae_L279,Myobatrachidae_L204,76.502,1273,1664,233,42,158,1273,76.5,92,1703,1862,87,87,1623,66,1665,0,1218,1350
Microhylidae_L280,Myobatrachidae_L205,83.144,1460,1756,206,41,90,1460,83.14,1,1682,1806,93,93,27,1766,1815,0,1743,1932
Microhylidae_L281,Myobatrachidae_L206,83.289,932,1119,166,7,21,932,83.29,187,1302,1497,75,75,58,1158,1248,0,1168,1294
Microhylidae_L282,Myobatrachidae_L208,76.224,654,858,150,24,54,654,76.22,120,948,1125,74,74,900,68,1101,1.05e-166,581,643
Microhylidae_L284,Myobatrachidae_L209,81.129,877,1081,165,12,39,877,81.13,495,1566,1613,66,66,3,1053,1188,0,1012,1122
Microhylidae_L285,Myobatrachidae_L210,86.737,1308,1508,198,1,2,1308,86.74,164,1671,1872,81,81,311,1816,1845,0,1816,2013
Microhylidae_L286,Myobatrachidae_L211,85.143,1404,1649,221,6,24,1404,85.14,350,1996,1999,82,82,152,1778,1800,0,1866,2069
Microhylidae_L288,Myobatrachidae_L213,76.552,937,1224,208,30,79,937,76.55,102,1292,1524,78,78,1363,186,1386,0,865,958
Microhylidae_L289,Myobatrachidae_L214,70.985,526,741,160,19,55,526,70.99,40,744,918,77,77,118,839,948,4.72e-94,339,375
Microhylidae_L290,Myobatrachidae_L215,77.523,676,872,132,23,64,676,77.52,104,951,1161,73,73,1030,199,1092,0,650,720
Microhylidae_L294,Myobatrachidae_L216,78.779,1329,1687,281,36,77,1329,78.78,28,1662,1662,98,98,1710,49,1710,0,1354,1501
Microhylidae_L295,Myobatrachidae_L217,78.099,1241,1589,249,46,99,1241,78.1,213,1749,1965,78,78,1542,1,1542,0,1193,1322
Microhylidae_L298,Myobatrachidae_L218,80.882,1413,1747,315,5,19,1413,80.88,34,1780,1783,98,98,10,1737,1746,0,1645,1823
Microhylidae_L299,Myobatrachidae_L219,78.139,1251,1601,338,4,12,1251,78.14,10,1601,1674,95,95,1,1598,1779,0,1306,1448
Microhylidae_L3,Myobatrachidae_L2,77.225,1180,1528,287,16,61,1180,77.23,211,1730,1800,84,84,1,1475,1551,0,1181,1309
Microhylidae_L300,Myobatrachidae_L220,76.684,1161,1514,332,7,21,1161,76.68,49,1561,1870,86,81,1,1494,1743,0,1150,1274
Microhylidae_L302,Myobatrachidae_L221,79.007,1385,1753,283,39,85,1385,79.01,177,1891,2163,79,79,1767,62,1815,0,1410,1563
Microhylidae_L303,Myobatrachidae_L222,75.655,404,534,93,18,37,404,75.66,200,705,1059,48,48,7,531,531,3.68e-96,345,382
Microhylidae_L305,Myobatrachidae_L223,85.714,1242,1449,129,38,78,1242,85.71,230,1647,1647,86,86,1508,107,1698,0,1581,1753
Microhylidae_L306,Myobatrachidae_L224,82.277,1337,1625,268,7,20,1337,82.28,243,1866,1879,86,86,12,1617,1635,0,1632,1809
Microhylidae_L307,Myobatrachidae_L226,76.235,972,1275,271,8,32,972,76.24,196,1457,1638,77,77,112,1367,1527,0,930,1030
Microhylidae_L308,Myobatrachidae_L225,85.507,649,759,107,1,3,649,85.51,4,762,819,93,93,13,768,777,0,874,968
Microhylidae_L309,Myobatrachidae_L227,79.65,1503,1887,270,41,114,1503,79.65,92,1921,1941,94,94,1832,3,1914,0,1590,1763
Microhylidae_L311,Myobatrachidae_L229,73.61,1456,1978,382,64,140,1456,73.61,67,1937,2132,88,88,1975,31,2046,0,1093,1211
Microhylidae_L312,Myobatrachidae_L230,72.489,664,916,200,22,52,664,72.49,245,1120,1272,69,69,1071,168,1203,2.01e-138,486,538
Microhylidae_L313,Myobatrachidae_L231,74.622,1235,1655,319,38,101,1235,74.62,147,1746,1818,88,88,6,1614,1614,0,1028,1139
Microhylidae_L314,Myobatrachidae_L232,75.342,1265,1679,286,47,128,1265,75.34,205,1820,1863,87,87,1628,15,1782,0,1063,1178
Microhylidae_L315,Myobatrachidae_L233,79.985,1079,1349,234,10,36,1079,79.99,263,1581,1584,83,83,212,1554,1566,0,1220,1352
Microhylidae_L316,Myobatrachidae_L235,81.952,1285,1568,260,10,23,1285,81.95,147,1706,1713,91,91,4,1556,1560,0,1529,1695
Microhylidae_L317,Myobatrachidae_L234,81.882,348,425,73,2,4,348,81.88,4,426,435,97,97,79,501,510,3.45e-117,415,459
Microhylidae_L318,Myobatrachidae_L236,82.418,600,728,125,1,3,600,82.42,490,1217,1386,53,53,4,728,732,0,735,814
Microhylidae_L321,Myobatrachidae_L237,75.944,382,503,93,11,28,382,75.94,184,667,885,55,55,797,304,813,3.06e-96,345,382
Microhylidae_L322,Myobatrachidae_L238,78.529,1324,1686,342,5,20,1324,78.53,125,1809,1812,93,93,2,1668,1692,0,1412,1565
Microhylidae_L323,Myobatrachidae_L239,82.143,483,588,98,2,7,483,82.14,201,788,1014,58,58,1,581,590,2.21e-168,585,648
Microhylidae_L324,Myobatrachidae_L240,73.212,481,657,128,15,48,481,73.21,106,744,893,72,72,716,90,720,1.15e-101,364,403
Microhylidae_L325,Myobatrachidae_L241,74.967,1138,1518,293,14,87,1138,74.97,3,1514,1662,91,91,75,1511,1641,0,1058,1172
Microhylidae_L326,Myobatrachidae_L242,82.819,1369,1653,246,14,38,1369,82.82,338,1970,2013,81,81,290,1924,1941,0,1679,1861
Microhylidae_L327,Myobatrachidae_L243,79.831,1417,1775,289,32,69,1417,79.83,129,1858,2076,83,83,1822,72,1863,0,1528,1694
Microhylidae_L33,Myobatrachidae_L18,78.424,647,825,145,1,33,647,78.42,231,1055,1224,67,67,111,902,1089,0,712,789
Microhylidae_L330,Myobatrachidae_L244,79.895,1061,1328,261,1,6,1061,79.89,242,1569,1686,79,79,17,1338,1374,0,1193,1322
Microhylidae_L331,Myobatrachidae_L245,82.643,1476,1786,301,3,9,1476,82.64,3,1782,1785,99,99,15,1797,1809,0,1819,2016
Microhylidae_L332,Myobatrachidae_L246,79.907,1376,1722,261,40,85,1376,79.91,13,1672,1704,97,97,3,1701,1701,0,1450,1607
Microhylidae_L333,Myobatrachidae_L247,77.037,1040,1350,219,39,91,1040,77.04,90,1393,1524,86,86,1513,209,1548,0,967,1072
Microhylidae_L334,Myobatrachidae_L249,78.856,1503,1906,308,44,95,1503,78.86,1,1842,1842,100,100,1912,38,1914,0,1523,1688
Microhylidae_L335,Myobatrachidae_L250,82.125,1507,1835,229,46,99,1507,82.13,153,1925,1942,91,91,1798,1,1833,0,1737,1925
Microhylidae_L337,Myobatrachidae_L252,85.652,591,690,96,1,3,591,85.65,198,887,1113,62,62,42,728,753,0,797,883
Microhylidae_L338,Myobatrachidae_L251,83.221,744,894,150,0,0,744,83.22,1,894,1068,84,84,70,963,966,0,937,1038
Microhylidae_L339,Myobatrachidae_L253,73.489,851,1158,273,11,34,851,73.49,6,1159,1170,99,99,135,1262,1278,0,714,791
Microhylidae_L34,Myobatrachidae_L19,84.155,1434,1704,211,11,59,1434,84.15,1,1703,2010,85,85,19,1664,1743,0,1882,2086
Microhylidae_L341,Myobatrachidae_L255,74.211,682,919,237,0,0,682,74.21,128,1046,1095,84,84,257,1175,1467,1.97e-169,589,652
Microhylidae_L343,Myobatrachidae_L256,76.089,1031,1355,273,8,51,1031,76.09,182,1530,2135,77,63,113,1422,1881,0,996,1104
Microhylidae_L344,Myobatrachidae_L257,76.825,1505,1959,311,46,143,1505,76.82,12,1906,1908,99,99,1885,6,1974,0,1435,1591
Microhylidae_L345,Myobatrachidae_L258,71.159,755,1061,220,33,86,755,71.16,124,1124,1281,78,78,113,1147,1278,9.19e-143,500,554
Microhylidae_L346,Myobatrachidae_L259,79.212,1387,1751,274,43,90,1387,79.21,37,1740,1766,96,96,1770,63,1773,0,1412,1565
Microhylidae_L347,Myobatrachidae_L260,87.308,626,717,87,3,4,626,87.31,55,768,984,73,73,4,719,852,0,874,968
Microhylidae_L348,Myobatrachidae_L261,82.452,780,946,140,16,26,780,82.45,4,926,957,96,96,58,1000,1020,0,916,1015
Microhylidae_L349,Myobatrachidae_L262,73.358,391,533,136,4,6,391,73.36,152,681,690,77,77,134,663,744,4.9e-86,312,345
Microhylidae_L350,Myobatrachidae_L263,69.287,952,1374,328,35,94,952,69.29,211,1523,1776,74,74,1502,162,1590,1.46e-154,541,599
Microhylidae_L351,Myobatrachidae_L264,82.376,1248,1515,239,8,28,1248,82.38,3,1503,1602,94,94,3,1503,1785,0,1526,1692
Microhylidae_L352,Myobatrachidae_L265,69.487,542,780,137,17,101,542,69.49,188,953,1299,67,59,1193,501,1401,1.07e-97,352,389
Microhylidae_L353,Myobatrachidae_L266,75.376,903,1198,216,35,79,903,75.38,110,1254,1548,74,74,1411,240,1434,0,749,830
Microhylidae_L354,Myobatrachidae_L268,79.782,1610,2018,330,13,78,1610,79.78,1,2018,2025,99,99,46,1985,2040,0,1842,2042
Microhylidae_L355,Myobatrachidae_L269,74.838,693,926,168,29,65,693,74.84,280,1161,1383,64,64,1130,226,1362,2.33e-163,570,631
Microhylidae_L356,Myobatrachidae_L270,75.028,673,897,208,5,16,673,75.03,85,974,1059,84,84,58,945,945,1.05e-172,600,665
